Biology & Life Science,Business,Computers & Mathematics,Education,Engineering,Health,Humanities & Liberal Arts,Physical Sciences,Social Science
87.15328467153284,90.27122641509435,89.63893249607536,92.54032258064517,90.33613445378151,87.86764705882352,88.07212205270459,87.81038374717834,87.81630740393626
87.13692946058092,89.27752293577981,88.72785829307568,92.50645994832041,91.54929577464789,91.44981412639405,88.50340136054422,87.61682242990653,88.54748603351955
89.12071535022355,88.25644098262433,91.74311926605505,90.45092838196287,93.34945586457074,90.7258064516129,87.91451731761238,85.98901098901099,89.54802259887006
88.15461346633417,89.85107556536128,90.94292803970222,91.66666666666666,91.42011834319527,90.35369774919614,87.98171129980406,89.19597989949749,87.19008264462809
89.91228070175438,89.26784902228285,90.6054279749478,90.79903147699758,93.38768115942028,90.9090909090909,88.80192655027092,87.96844181459566,88.61985472154964
